--- Startup times for process: Primary (or UI client) ---

times in msec
 clock   self+sourced   self:  sourced script
 clock   elapsed:              other lines
133.859  000.004  000.004: sourcing nvim_exec2() called at /home/ronin/.config/nvim/init.lua:0
133.870  000.004  000.004: sourcing nvim_exec2() called at /home/ronin/.config/nvim/init.lua:0
133.880  000.004  000.004: sourcing nvim_exec2() called at /home/ronin/.config/nvim/init.lua:0
133.903  000.019  000.019: sourcing nvim_exec2() called at /home/ronin/.config/nvim/init.lua:0
135.364  000.013  000.013: sourcing nvim_exec2() called at /home/ronin/.config/nvim/init.lua:0
135.379  000.007  000.007: sourcing nvim_exec2() called at /home/ronin/.config/nvim/init.lua:0
135.538  000.008  000.008: sourcing nvim_exec2() called at /home/ronin/.config/nvim/init.lua:0
135.554  000.005  000.005: sourcing nvim_exec2() called at /home/ronin/.config/nvim/init.lua:0
135.567  000.005  000.005: sourcing nvim_exec2() called at /home/ronin/.config/nvim/init.lua:0
135.581  000.005  000.005: sourcing nvim_exec2() called at /home/ronin/.config/nvim/init.lua:0
135.592  000.004  000.004: sourcing nvim_exec2() called at /home/ronin/.config/nvim/init.lua:0
135.604  000.004  000.004: sourcing nvim_exec2() called at /home/ronin/.config/nvim/init.lua:0
135.617  000.005  000.005: sourcing nvim_exec2() called at /home/ronin/.config/nvim/init.lua:0
135.632  000.004  000.004: sourcing nvim_exec2() called at /home/ronin/.config/nvim/init.lua:0
135.644  000.004  000.004: sourcing nvim_exec2() called at /home/ronin/.config/nvim/init.lua:0
135.659  000.008  000.008: sourcing nvim_exec2() called at /home/ronin/.config/nvim/init.lua:0
135.671  000.004  000.004: sourcing nvim_exec2() called at /home/ronin/.config/nvim/init.lua:0
135.683  000.004  000.004: sourcing nvim_exec2() called at /home/ronin/.config/nvim/init.lua:0
135.694  000.004  000.004: sourcing nvim_exec2() called at /home/ronin/.config/nvim/init.lua:0
135.706  000.004  000.004: sourcing nvim_exec2() called at /home/ronin/.config/nvim/init.lua:0
135.721  000.004  000.004: sourcing nvim_exec2() called at /home/ronin/.config/nvim/init.lua:0
135.733  000.004  000.004: sourcing nvim_exec2() called at /home/ronin/.config/nvim/init.lua:0
135.781  000.005  000.005: sourcing nvim_exec2() called at /home/ronin/.config/nvim/init.lua:0
135.829  000.006  000.006: sourcing nvim_exec2() called at /home/ronin/.config/nvim/init.lua:0
135.888  000.006  000.006: sourcing nvim_exec2() called at /home/ronin/.config/nvim/init.lua:0
135.901  000.004  000.004: sourcing nvim_exec2() called at /home/ronin/.config/nvim/init.lua:0
135.914  000.005  000.005: sourcing nvim_exec2() called at /home/ronin/.config/nvim/init.lua:0
136.078  000.011  000.011: sourcing nvim_exec2() called at /home/ronin/.config/nvim/init.lua:0
136.091  000.004  000.004: sourcing nvim_exec2() called at /home/ronin/.config/nvim/init.lua:0
136.099  000.004  000.004: sourcing nvim_exec2() called at /home/ronin/.config/nvim/init.lua:0
136.109  000.006  000.006: sourcing nvim_exec2() called at /home/ronin/.config/nvim/init.lua:0
136.477  000.008  000.008: sourcing nvim_exec2() called at /home/ronin/.config/nvim/init.lua:0
136.498  000.011  000.011: sourcing nvim_exec2() called at /home/ronin/.config/nvim/init.lua:0
136.509  000.004  000.004: sourcing nvim_exec2() called at /home/ronin/.config/nvim/init.lua:0
136.547  000.005  000.005: sourcing nvim_exec2() called at /home/ronin/.config/nvim/init.lua:0
136.566  000.004  000.004: sourcing nvim_exec2() called at /home/ronin/.config/nvim/init.lua:0
136.577  000.004  000.004: sourcing nvim_exec2() called at /home/ronin/.config/nvim/init.lua:0
136.589  000.005  000.005: sourcing nvim_exec2() called at /home/ronin/.config/nvim/init.lua:0
136.604  000.004  000.004: sourcing nvim_exec2() called at /home/ronin/.config/nvim/init.lua:0
136.615  000.004  000.004: sourcing nvim_exec2() called at /home/ronin/.config/nvim/init.lua:0
136.627  000.004  000.004: sourcing nvim_exec2() called at /home/ronin/.config/nvim/init.lua:0
136.637  000.004  000.004: sourcing nvim_exec2() called at /home/ronin/.config/nvim/init.lua:0
136.649  000.004  000.004: sourcing nvim_exec2() called at /home/ronin/.config/nvim/init.lua:0
136.659  000.004  000.004: sourcing nvim_exec2() called at /home/ronin/.config/nvim/init.lua:0
136.672  000.005  000.005: sourcing nvim_exec2() called at /home/ronin/.config/nvim/init.lua:0
136.686  000.005  000.005: sourcing nvim_exec2() called at /home/ronin/.config/nvim/init.lua:0
136.697  000.004  000.004: sourcing nvim_exec2() called at /home/ronin/.config/nvim/init.lua:0
136.879  000.175  000.175: sourcing nvim_exec2() called at /home/ronin/.config/nvim/init.lua:0
136.895  000.004  000.004: sourcing nvim_exec2() called at /home/ronin/.config/nvim/init.lua:0
136.906  000.004  000.004: sourcing nvim_exec2() called at /home/ronin/.config/nvim/init.lua:0
136.993  000.006  000.006: sourcing nvim_exec2() called at /home/ronin/.config/nvim/init.lua:0
137.008  000.005  000.005: sourcing nvim_exec2() called at /home/ronin/.config/nvim/init.lua:0
137.022  000.004  000.004: sourcing nvim_exec2() called at /home/ronin/.config/nvim/init.lua:0
137.033  000.004  000.004: sourcing nvim_exec2() called at /home/ronin/.config/nvim/init.lua:0
137.044  000.004  000.004: sourcing nvim_exec2() called at /home/ronin/.config/nvim/init.lua:0
137.055  000.004  000.004: sourcing nvim_exec2() called at /home/ronin/.config/nvim/init.lua:0
137.065  000.004  000.004: sourcing nvim_exec2() called at /home/ronin/.config/nvim/init.lua:0
137.076  000.004  000.004: sourcing nvim_exec2() called at /home/ronin/.config/nvim/init.lua:0
137.159  000.007  000.007: sourcing nvim_exec2() called at /home/ronin/.config/nvim/init.lua:0
137.308  000.066  000.066: require('lualine.utils.mode')
137.395  000.017  000.017: sourcing nvim_exec2() called at /home/ronin/.config/nvim/init.lua:0
137.434  000.009  000.009: sourcing nvim_exec2() called at /home/ronin/.config/nvim/init.lua:0
137.460  000.020  000.020: sourcing nvim_exec2() called at /home/ronin/.config/nvim/init.lua:0
137.475  000.009  000.009: sourcing nvim_exec2() called at /home/ronin/.config/nvim/init.lua:0
137.487  000.006  000.006: sourcing nvim_exec2() called at /home/ronin/.config/nvim/init.lua:0
137.695  000.051  000.051: sourcing /home/ronin/.local/share/nvim/lazy/which-key.nvim/plugin/which-key.lua
137.702  000.095  000.044: sourcing nvim_exec2() called at /home/ronin/.config/nvim/init.lua:0
137.712  000.004  000.004: sourcing nvim_exec2() called at /home/ronin/.config/nvim/init.lua:0
137.727  000.002  000.002: sourcing nvim_exec2() called at /home/ronin/.config/nvim/init.lua:0
138.044  000.311  000.311: require('which-key')
138.134  000.085  000.085: require('which-key.config')
138.464  000.005  000.005: sourcing nvim_exec2() called at /home/ronin/.config/nvim/init.lua:0
138.478  000.002  000.002: sourcing nvim_exec2() called at /home/ronin/.config/nvim/init.lua:0
138.875  000.047  000.047: require('toggleterm.lazy')
138.932  000.051  000.051: require('toggleterm.constants')
139.056  000.120  000.120: require('toggleterm.terminal')
139.064  000.581  000.363: require('toggleterm')
139.178  000.047  000.047: require('toggleterm.colors')
139.237  000.056  000.056: require('toggleterm.utils')
139.248  000.181  000.079: require('toggleterm.config')
140.873  000.145  000.145: require('toggleterm.commandline')
141.123  002.874  001.959: require('toggleterm.terminal')
141.402  000.068  000.068: sourcing /home/ronin/.local/share/nvim/lazy/vimtex/plugin/vimtex.vim
141.410  000.121  000.052: sourcing nvim_exec2() called at /home/ronin/.config/nvim/init.lua:0
141.423  000.005  000.005: sourcing nvim_exec2() called at /home/ronin/.config/nvim/init.lua:0
141.510  000.028  000.028: sourcing /home/ronin/.local/share/nvim/lazy/vimtex/ftdetect/cls.vim
141.516  000.059  000.032: sourcing nvim_exec2() called at /home/ronin/.config/nvim/init.lua:0
141.614  000.024  000.024: sourcing /home/ronin/.local/share/nvim/lazy/vimtex/ftdetect/tex.vim
141.620  000.056  000.033: sourcing nvim_exec2() called at /home/ronin/.config/nvim/init.lua:0
141.695  000.023  000.023: sourcing /home/ronin/.local/share/nvim/lazy/vimtex/ftdetect/tikz.vim
141.701  000.053  000.030: sourcing nvim_exec2() called at /home/ronin/.config/nvim/init.lua:0
141.710  000.003  000.003: sourcing nvim_exec2() called at /home/ronin/.config/nvim/init.lua:0
142.069  000.007  000.007: sourcing nvim_exec2() called at /home/ronin/.config/nvim/init.lua:0
142.086  000.003  000.003: sourcing nvim_exec2() called at /home/ronin/.config/nvim/init.lua:0
142.737  000.051  000.051: require('smear_cursor.config')
142.781  000.039  000.039: require('smear_cursor.math')
142.827  000.198  000.108: require('smear_cursor.color')
143.057  000.093  000.093: require('smear_cursor.draw')
143.105  000.044  000.044: require('smear_cursor.screen')
143.124  000.241  000.104: require('smear_cursor.animation')
143.129  000.299  000.058: require('smear_cursor.events')
143.132  000.908  000.411: require('smear_cursor')
143.310  000.006  000.006: sourcing nvim_exec2() called at /home/ronin/.config/nvim/init.lua:0
143.325  000.003  000.003: sourcing nvim_exec2() called at /home/ronin/.config/nvim/init.lua:0
143.698  000.041  000.041: require('bufferline.lazy')
143.766  000.061  000.061: require('bufferline.commands')
143.954  000.148  000.148: require('bufferline.config')
143.960  000.629  000.379: require('bufferline')
144.186  000.074  000.074: require('bufferline.utils')
144.190  000.175  000.101: require('bufferline.groups')
144.256  000.048  000.048: require('bufferline.constants')
144.304  000.043  000.043: require('bufferline.colors')
144.593  000.069  000.069: require('bufferline.highlights')
146.572  001.173  001.173: require('bufferline.hover')
146.859  000.144  000.144: require('bufferline.ui')
147.132  000.260  000.260: require('vim.diagnostic')
147.403  000.098  000.098: sourcing /usr/share/nvim/runtime/plugin/editorconfig.lua
147.412  000.138  000.040: sourcing nvim_exec2() called at /home/ronin/.config/nvim/init.lua:0
149.807  002.366  002.366: sourcing /usr/share/nvim/runtime/plugin/fzf.vim
149.821  002.401  000.035: sourcing nvim_exec2() called at /home/ronin/.config/nvim/init.lua:0
150.130  000.250  000.250: sourcing /usr/share/nvim/runtime/plugin/gzip.vim
150.136  000.287  000.037: sourcing nvim_exec2() called at /home/ronin/.config/nvim/init.lua:0
150.330  000.131  000.131: sourcing /usr/share/nvim/runtime/plugin/man.lua
150.337  000.160  000.029: sourcing nvim_exec2() called at /home/ronin/.config/nvim/init.lua:0
151.114  000.252  000.252: sourcing /usr/share/nvim/runtime/pack/dist/opt/matchit/plugin/matchit.vim
151.139  000.738  000.487: sourcing /usr/share/nvim/runtime/plugin/matchit.vim
151.144  000.768  000.029: sourcing nvim_exec2() called at /home/ronin/.config/nvim/init.lua:0
151.341  000.165  000.165: sourcing /usr/share/nvim/runtime/plugin/matchparen.vim
151.347  000.192  000.026: sourcing nvim_exec2() called at /home/ronin/.config/nvim/init.lua:0
152.196  000.354  000.354: sourcing /usr/share/nvim/runtime/pack/dist/opt/netrw/plugin/netrwPlugin.vim
152.221  000.828  000.474: sourcing /usr/share/nvim/runtime/plugin/netrwPlugin.vim
152.226  000.856  000.028: sourcing nvim_exec2() called at /home/ronin/.config/nvim/init.lua:0
152.345  000.074  000.074: sourcing /usr/share/nvim/runtime/plugin/osc52.lua
152.352  000.110  000.036: sourcing nvim_exec2() called at /home/ronin/.config/nvim/init.lua:0
152.556  000.170  000.170: sourcing /usr/share/nvim/runtime/plugin/rplugin.vim
152.562  000.202  000.032: sourcing nvim_exec2() called at /home/ronin/.config/nvim/init.lua:0
152.669  000.069  000.069: sourcing /usr/share/nvim/runtime/plugin/shada.vim
152.674  000.103  000.035: sourcing nvim_exec2() called at /home/ronin/.config/nvim/init.lua:0
152.742  000.023  000.023: sourcing /usr/share/nvim/runtime/plugin/spellfile.vim
152.747  000.060  000.037: sourcing nvim_exec2() called at /home/ronin/.config/nvim/init.lua:0
152.904  000.122  000.122: sourcing /usr/share/nvim/runtime/plugin/tarPlugin.vim
152.910  000.155  000.033: sourcing nvim_exec2() called at /home/ronin/.config/nvim/init.lua:0
153.019  000.059  000.059: sourcing /usr/share/nvim/runtime/plugin/tohtml.lua
153.025  000.098  000.038: sourcing nvim_exec2() called at /home/ronin/.config/nvim/init.lua:0
153.086  000.024  000.024: sourcing /usr/share/nvim/runtime/plugin/tutor.vim
153.091  000.059  000.034: sourcing nvim_exec2() called at /home/ronin/.config/nvim/init.lua:0
153.290  000.163  000.163: sourcing /usr/share/nvim/runtime/plugin/zipPlugin.vim
153.295  000.196  000.034: sourcing nvim_exec2() called at /home/ronin/.config/nvim/init.lua:0
153.647  000.094  000.094: sourcing /home/ronin/.local/share/nvim/lazy/cmp-nvim-lsp/after/plugin/cmp_nvim_lsp.lua
153.654  000.146  000.052: sourcing nvim_exec2() called at /home/ronin/.config/nvim/init.lua:0
153.735  144.464  066.870: require('config.lazy')
153.895  000.156  000.156: require('config.keymaps')
153.999  000.100  000.100: require('config.autocmds')
154.003  145.139  000.090: sourcing /home/ronin/.config/nvim/init.lua
154.013  000.701: sourcing vimrc file(s)
154.538  000.059  000.059: sourcing /usr/share/nvim/runtime/filetype.lua
154.865  000.082  000.082: sourcing /usr/share/nvim/runtime/syntax/synload.vim
154.981  000.352  000.271: sourcing /usr/share/nvim/runtime/syntax/syntax.vim
155.009  000.584: inits 3
156.912  001.904: reading ShaDa
161.187  003.515  003.515: require('vim.filetype.detect')
161.678  000.085  000.085: require('bufferline.state')
163.355  000.208  000.208: require('luasnip.loaders.from_snipmate')
163.404  002.684: reading stdin
163.413  000.009: opening buffers
163.516  000.104: BufEnter autocommands
163.521  000.004: editing files in windows
163.529  000.008: --- NVIM STARTED ---

